City or Locality,Measurement Year,PM2.5 (μg/m3),PM10 (μg/m3),NO2 (μg/m3),lat,lng
Memphis (Tn-Ms-Ar),2010,,,19.3,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2011,,,18.8,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2011,,,18.8,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2011,,,18.8,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2011,,,18.8,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2011,,,18.8,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2011,,,18.8,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2011,,,18.8,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2011,,,18.8,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2012,,,17.4,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2012,,,17.4,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2012,,,17.4,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2012,,,17.4,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2012,,,17.4,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2012,,,17.4,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2012,,,17.4,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2012,,,17.4,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2013,10.0,,15.6,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2013,10.0,,15.6,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2013,10.0,,15.6,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2013,10.0,,15.6,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2013,10.0,,15.6,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2013,10.0,,15.6,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2013,10.0,,15.6,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2013,10.0,,15.6,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2014,,,14.6,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2014,,,14.6,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2014,,,14.6,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2014,,,14.6,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2014,,,14.6,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2014,,,14.6,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2014,,,14.6,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2014,,,14.6,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2015,,,13.3,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2015,,,13.3,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2015,,,13.3,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2015,,,13.3,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2015,,,13.3,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2015,,,13.3,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2015,,,13.3,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2015,,,13.3,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2016,,,13.8,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2016,,,13.8,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2016,,,13.8,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2016,,,13.8,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2016,,,13.8,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2016,,,13.8,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2016,,,13.8,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2016,,,13.8,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2017,,,13.4,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2017,,,13.4,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2017,,,13.4,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2017,,,13.4,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2017,,,13.4,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2017,,,13.4,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2017,,,13.4,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2017,,,13.4,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2018,,,13.3,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2018,,,13.3,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2018,,,13.3,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2018,,,13.3,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2018,,,13.3,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2018,,,13.3,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2018,,,13.3,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2018,,,13.3,33.1369,-88.3008
Memphis (Tn-Ms-Ar),2019,,,14.2,35.1087,-89.9663
Memphis (Tn-Ms-Ar),2019,,,14.2,27.5435,-82.5608
Memphis (Tn-Ms-Ar),2019,,,14.2,34.7268,-100.5416
Memphis (Tn-Ms-Ar),2019,,,14.2,40.4613,-92.1704
Memphis (Tn-Ms-Ar),2019,,,14.2,42.8956,-82.7689
Memphis (Tn-Ms-Ar),2019,,,14.2,38.4891,-85.7679
Memphis (Tn-Ms-Ar),2019,,,14.2,41.0946,-96.4332
Memphis (Tn-Ms-Ar),2019,,,14.2,33.1369,-88.3008
Merced (Ca),2010,16.3,,12.9,37.3057,-120.4779
Merced (Ca),2011,15.6,29.3,13.2,37.3057,-120.4779
Merced (Ca),2012,,28.1,13.9,37.3057,-120.4779
Merced (Ca),2013,13.5,,14.3,37.3057,-120.4779
Merced (Ca),2014,11.2,30.5,14.9,37.3057,-120.4779
Merced (Ca),2015,12.65,30.2,13.0,37.3057,-120.4779
Merced (Ca),2016,11.55,28.4,,37.3057,-120.4779
Merced (Ca),2017,12.6,34.7,,37.3057,-120.4779
Merced (Ca),2018,14.65,33.8,13.5,37.3057,-120.4779
Merced (Ca),2019,9.1,28.8,11.8,37.3057,-120.4779
Miami (Ok),2013,,13.6,,25.784,-80.2101
Miami (Ok),2013,,13.6,,36.8878,-94.8711
Miami (Ok),2013,,13.6,,33.3951,-110.8724
Miami (Ok),2013,,13.6,,35.6923,-100.6417
Miami (Ok),2013,,13.6,,40.6142,-86.1064
Miami (Ok),2013,,13.6,,39.3224,-93.2258
Miami-Fort Lauderdale-West Palm Beach (Fl),2010,6.4,,,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2011,,,8.05,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2012,,24.9,10.27,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2013,,,5.7,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2014,6.55,,12.27,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2015,6.9,21.7,6.6,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2016,,23.6,5.5,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2017,,23.2,10.47,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2018,6.7,,9.83,,
Miami-Fort Lauderdale-West Palm Beach (Fl),2019,,,7.95,,
Milwaukee-Waukesha-West Allis (Wi),2010,,23.6,,,
Milwaukee-Waukesha-West Allis (Wi),2012,,23.3,21.6,,
Milwaukee-Waukesha-West Allis (Wi),2017,,13.8,16.9,,
Milwaukee-Waukesha-West Allis (Wi),2018,,16.2,,,
Milwaukee-Waukesha-West Allis (Wi),2019,,,16.7,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2010,,24.2,17.9,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2011,,27.1,13.4,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2012,,23.48,20.1,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2013,,21.3,16.3,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2014,,21.2,15.35,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2015,,21.82,13.8,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2016,,18.55,11.6,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2017,,26.8,,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2018,,24.13,12.57,,
Minneapolis-St. Paul-Bloomington (Mn-Wi),2019,,21.87,,,
Missoula (Mt),2010,,16.8,,46.8751,-114.0214
Missoula (Mt),2015,12.2,22.6,,46.8751,-114.0214
Missoula (Mt),2019,,16.9,,46.8751,-114.0214
Mobile (Al),2010,9.8,,,30.6782,-88.1162
Mobile (Al),2015,8.4,,,30.6782,-88.1162
Mobile (Al),2016,8.1,,,30.6782,-88.1162
Mobile (Al),2018,8.1,,,30.6782,-88.1162
Modesto (Ca),2010,12.7,23.9,,37.6375,-121.0028
Modesto (Ca),2010,12.7,23.9,,39.4789,-89.9803
Modesto (Ca),2011,15.9,,20.3,37.6375,-121.0028
Modesto (Ca),2011,15.9,,20.3,39.4789,-89.9803
Modesto (Ca),2012,,,21.1,37.6375,-121.0028
Modesto (Ca),2012,,,21.1,39.4789,-89.9803
Modesto (Ca),2013,14.65,35.0,,37.6375,-121.0028
Modesto (Ca),2013,14.65,35.0,,39.4789,-89.9803
Modesto (Ca),2014,11.85,25.6,19.1,37.6375,-121.0028
Modesto (Ca),2014,11.85,25.6,19.1,39.4789,-89.9803
Modesto (Ca),2015,14.2,32.1,17.3,37.6375,-121.0028
Modesto (Ca),2015,14.2,32.1,17.3,39.4789,-89.9803
Modesto (Ca),2016,,29.2,,37.6375,-121.0028
Modesto (Ca),2016,,29.2,,39.4789,-89.9803
Modesto (Ca),2017,12.8,,18.4,37.6375,-121.0028
Modesto (Ca),2017,12.8,,18.4,39.4789,-89.9803
Modesto (Ca),2018,16.2,36.3,,37.6375,-121.0028
Modesto (Ca),2018,16.2,36.3,,39.4789,-89.9803
Modesto (Ca),2019,,29.7,16.3,37.6375,-121.0028
Modesto (Ca),2019,,29.7,16.3,39.4789,-89.9803
Monroe (La),2010,9.5,,,32.5185,-92.0774
Monroe (La),2010,9.5,,,35.0063,-80.5596
Monroe (La),2010,9.5,,,41.9155,-83.3849
Monroe (La),2010,9.5,,,47.8595,-121.9851
Monroe (La),2010,9.5,,,39.4461,-84.3667
Monroe (La),2010,9.5,,,33.799,-83.7161
Monroe (La),2010,9.5,,,42.603,-89.6381
Monroe (La),2010,9.5,,,38.623,-112.1196
Monroe (La),2010,9.5,,,41.5189,-93.1038
Monroe (La),2010,9.5,,,44.3168,-123.2989
Monroe (La),2010,9.5,,,40.7451,-84.9409
Monroe (La),2010,9.5,,,41.4741,-97.5989
Monroe (La),2010,9.5,,,43.4865,-97.2166
Monroe (La),2010,9.5,,,34.9937,-94.5156
Monroe (La),2010,9.5,,,34.7341,-91.1067
Montgomery (Al),2010,11.2,,,32.3482,-86.2668
Montgomery (Al),2010,11.2,,,41.7237,-88.3633
Montgomery (Al),2010,11.2,,,39.2496,-84.3458
Montgomery (Al),2010,11.2,,,31.9438,-81.1081
Montgomery (Al),2010,11.2,,,44.445,-93.5797
Montgomery (Al),2010,11.2,,,38.175,-81.3245
Montgomery (Al),2010,11.2,,,30.3921,-95.6958
Montgomery (Al),2010,11.2,,,41.171,-76.8738
Montgomery (Al),2010,11.2,,,38.6655,-87.0493
Montgomery (Al),2010,11.2,,,31.6677,-92.8877
Montgomery (Al),2010,11.2,,,41.7775,-84.8064
Montgomery (Al),2012,10.7,,,32.3482,-86.2668
Montgomery (Al),2012,10.7,,,41.7237,-88.3633
Montgomery (Al),2012,10.7,,,39.2496,-84.3458
Montgomery (Al),2012,10.7,,,31.9438,-81.1081
Montgomery (Al),2012,10.7,,,44.445,-93.5797
Montgomery (Al),2012,10.7,,,38.175,-81.3245
Montgomery (Al),2012,10.7,,,30.3921,-95.6958
Montgomery (Al),2012,10.7,,,41.171,-76.8738
Montgomery (Al),2012,10.7,,,38.6655,-87.0493
Montgomery (Al),2012,10.7,,,31.6677,-92.8877
Montgomery (Al),2012,10.7,,,41.7775,-84.8064
Montgomery (Al),2013,9.3,,,32.3482,-86.2668
Montgomery (Al),2013,9.3,,,41.7237,-88.3633
Montgomery (Al),2013,9.3,,,39.2496,-84.3458
Montgomery (Al),2013,9.3,,,31.9438,-81.1081
Montgomery (Al),2013,9.3,,,44.445,-93.5797
Montgomery (Al),2013,9.3,,,38.175,-81.3245
Montgomery (Al),2013,9.3,,,30.3921,-95.6958
Montgomery (Al),2013,9.3,,,41.171,-76.8738
Montgomery (Al),2013,9.3,,,38.6655,-87.0493
Montgomery (Al),2013,9.3,,,31.6677,-92.8877
Montgomery (Al),2013,9.3,,,41.7775,-84.8064
Montgomery (Al),2015,8.9,,,32.3482,-86.2668
Montgomery (Al),2015,8.9,,,41.7237,-88.3633
Montgomery (Al),2015,8.9,,,39.2496,-84.3458
Montgomery (Al),2015,8.9,,,31.9438,-81.1081
Montgomery (Al),2015,8.9,,,44.445,-93.5797
Montgomery (Al),2015,8.9,,,38.175,-81.3245
Montgomery (Al),2015,8.9,,,30.3921,-95.6958
Montgomery (Al),2015,8.9,,,41.171,-76.8738
Montgomery (Al),2015,8.9,,,38.6655,-87.0493
Montgomery (Al),2015,8.9,,,31.6677,-92.8877
Montgomery (Al),2015,8.9,,,41.7775,-84.8064
Montgomery (Al),2018,8.4,,,32.3482,-86.2668
Montgomery (Al),2018,8.4,,,41.7237,-88.3633
Montgomery (Al),2018,8.4,,,39.2496,-84.3458
Montgomery (Al),2018,8.4,,,31.9438,-81.1081
Montgomery (Al),2018,8.4,,,44.445,-93.5797
Montgomery (Al),2018,8.4,,,38.175,-81.3245
Montgomery (Al),2018,8.4,,,30.3921,-95.6958
Montgomery (Al),2018,8.4,,,41.171,-76.8738
Montgomery (Al),2018,8.4,,,38.6655,-87.0493
Montgomery (Al),2018,8.4,,,31.6677,-92.8877
Montgomery (Al),2018,8.4,,,41.7775,-84.8064
Montgomery (Al),2019,9.0,,,32.3482,-86.2668
Montgomery (Al),2019,9.0,,,41.7237,-88.3633
Montgomery (Al),2019,9.0,,,39.2496,-84.3458
Montgomery (Al),2019,9.0,,,31.9438,-81.1081
Montgomery (Al),2019,9.0,,,44.445,-93.5797
Montgomery (Al),2019,9.0,,,38.175,-81.3245
Montgomery (Al),2019,9.0,,,30.3921,-95.6958
Montgomery (Al),2019,9.0,,,41.171,-76.8738
Montgomery (Al),2019,9.0,,,38.6655,-87.0493
Montgomery (Al),2019,9.0,,,31.6677,-92.8877
Montgomery (Al),2019,9.0,,,41.7775,-84.8064
Muncie (In),2011,11.1,,,40.1989,-85.395
Muncie (In),2011,11.1,,,40.1161,-87.8431
Muncie (In),2013,9.8,,,40.1989,-85.395
Muncie (In),2013,9.8,,,40.1161,-87.8431
Muscatine (Ia),2010,,25.2,,41.4195,-91.068
Muscatine (Ia),2011,,23.5,,41.4195,-91.068
Muscatine (Ia),2012,,22.6,,41.4195,-91.068
Muscatine (Ia),2017,,18.7,,41.4195,-91.068
Muscatine (Ia),2018,,18.6,,41.4195,-91.068
Muskogee (Ok),2010,,30.8,,35.7432,-95.3567
Muskogee (Ok),2011,,33.6,,35.7432,-95.3567
Muskogee (Ok),2012,,28.9,,35.7432,-95.3567
Muskogee (Ok),2014,,31.1,,35.7432,-95.3567
Muskogee (Ok),2015,,23.4,,35.7432,-95.3567
Muskogee (Ok),2016,,20.2,,35.7432,-95.3567
Muskogee (Ok),2019,,30.6,,35.7432,-95.3567
Napa (Ca),2010,,,16.0,38.2975,-122.301
Napa (Ca),2011,,,15.9,38.2975,-122.301
Napa (Ca),2012,,,14.9,38.2975,-122.301
Napa (Ca),2013,,,16.9,38.2975,-122.301
Napa (Ca),2015,,,14.3,38.2975,-122.301
Napa (Ca),2016,,,13.2,38.2975,-122.301
Napa (Ca),2017,,,13.7,38.2975,-122.301
Nashville-Davidson--Murfreesboro--Franklin (Tn),2011,,,21.8,,
Nashville-Davidson--Murfreesboro--Franklin (Tn),2012,,,22.4,,
Nashville-Davidson--Murfreesboro--Franklin (Tn),2018,,,14.7,,
New Haven-Milford (Ct),2010,9.05,,25.5,,
New Haven-Milford (Ct),2011,,,29.0,,
New Haven-Milford (Ct),2012,,,25.1,,
New Haven-Milford (Ct),2013,,,25.6,,
New Haven-Milford (Ct),2014,,,24.4,,
New Haven-Milford (Ct),2015,7.9,,26.0,,
New Haven-Milford (Ct),2016,,13.2,25.5,,
New Haven-Milford (Ct),2017,,11.9,24.5,,
New Haven-Milford (Ct),2018,,11.6,23.1,,
New Haven-Milford (Ct),2019,,,21.6,,
New Orleans-Metairie (La),2010,,26.6,14.6,,
New Orleans-Metairie (La),2011,,25.2,14.8,,
New Orleans-Metairie (La),2012,,,14.6,,
New Orleans-Metairie (La),2013,,18.65,,,
New Orleans-Metairie (La),2014,,19.2,12.6,,
New Orleans-Metairie (La),2016,,,12.5,,
New Orleans-Metairie (La),2017,,,11.3,,
New Orleans-Metairie (La),2018,,19.3,,,
New Orleans-Metairie (La),2019,,17.4,,,
New York-Newark-Jersey City (Ny-Nj-Pa),2010,,,37.4,,
New York-Newark-Jersey City (Ny-Nj-Pa),2011,,,35.32,,
New York-Newark-Jersey City (Ny-Nj-Pa),2012,,29.1,28.28,,
New York-Newark-Jersey City (Ny-Nj-Pa),2013,,,29.6,,
New York-Newark-Jersey City (Ny-Nj-Pa),2014,,,31.58,,
New York-Newark-Jersey City (Ny-Nj-Pa),2015,,,27.7,,
New York-Newark-Jersey City (Ny-Nj-Pa),2016,,,25.77,,
New York-Newark-Jersey City (Ny-Nj-Pa),2017,,,26.98,,
New York-Newark-Jersey City (Ny-Nj-Pa),2018,,,20.78,,
New York-Newark-Jersey City (Ny-Nj-Pa),2019,,,29.8,,
Newport,2018,7.9,,,41.4801,-71.3203
Newport,2018,7.9,,,39.0856,-84.4868
Newport,2018,7.9,,,44.6242,-124.0513
Newport,2018,7.9,,,35.6234,-91.2322
Newport,2018,7.9,,,35.9617,-83.1976
Newport,2018,7.9,,,44.9372,-72.209
Newport,2018,7.9,,,34.772,-76.8772
Newport,2018,7.9,,,34.9833,-81.0992
Newport,2018,7.9,,,44.8743,-92.9975
Newport,2018,7.9,,,48.1781,-117.0546
Newport,2018,7.9,,,39.7135,-75.6046
Newport,2018,7.9,,,39.3966,-81.2247
Newport,2018,7.9,,,39.2937,-75.1707
Newport,2018,7.9,,,39.884,-87.4072
Newport,2018,7.9,,,42.6002,-99.3283
Nogales (Az),2010,,65.3,,31.3624,-110.9336
Nogales (Az),2011,9.7,53.8,,31.3624,-110.9336
Nogales (Az),2012,,47.7,,31.3624,-110.9336
Nogales (Az),2013,8.9,45.8,,31.3624,-110.9336
Nogales (Az),2014,9.5,39.9,,31.3624,-110.9336
Nogales (Az),2015,,31.2,,31.3624,-110.9336
Nogales (Az),2016,9.8,38.0,,31.3624,-110.9336
Nogales (Az),2017,,36.4,,31.3624,-110.9336
Nogales (Az),2018,,34.0,,31.3624,-110.9336
Nogales (Az),2019,8.8,31.8,,31.3624,-110.9336
North Port-Sarasota-Bradenton (Fl),2012,7.1,14.6,,,
North Port-Sarasota-Bradenton (Fl),2013,,15.9,,,
North Port-Sarasota-Bradenton (Fl),2014,6.7,15.3,,,
North Port-Sarasota-Bradenton (Fl),2018,6.6,,,,
Ogden-Clearfield (Ut),2010,,17.9,29.15,,
Ogden-Clearfield (Ut),2011,,,30.2,,
Ogden-Clearfield (Ut),2012,,17.4,30.0,,
Ogden-Clearfield (Ut),2013,,,30.7,,
Ogden-Clearfield (Ut),2014,,,29.9,,
Ogden-Clearfield (Ut),2015,,,27.8,,
Ogden-Clearfield (Ut),2017,,20.1,21.7,,
Ogden-Clearfield (Ut),2018,,,26.85,,
Ogden-Clearfield (Ut),2019,,13.8,21.7,,
Oklahoma City (Ok),2010,,,16.8,35.4676,-97.5136
Oklahoma City (Ok),2011,,20.6,18.6,35.4676,-97.5136
Oklahoma City (Ok),2015,,,13.1,35.4676,-97.5136
Oklahoma City (Ok),2017,,,12.5,35.4676,-97.5136
Oklahoma City (Ok),2018,,,12.3,35.4676,-97.5136
Omaha-Council Bluffs (Ne-Ia),2010,,31.73,,,
Omaha-Council Bluffs (Ne-Ia),2011,,29.38,,,
Omaha-Council Bluffs (Ne-Ia),2012,,34.98,,,
Omaha-Council Bluffs (Ne-Ia),2013,,23.47,,,
Omaha-Council Bluffs (Ne-Ia),2014,7.4,24.7,,,
Omaha-Council Bluffs (Ne-Ia),2015,,25.7,,,
Omaha-Council Bluffs (Ne-Ia),2016,,24.1,,,
Omaha-Council Bluffs (Ne-Ia),2017,,27.5,,,
Omaha-Council Bluffs (Ne-Ia),2018,,22.25,,,
Omaha-Council Bluffs (Ne-Ia),2019,,19.2,,,
Orlando-Kissimmee-Sanford (Fl),2010,,14.9,10.6,,
Orlando-Kissimmee-Sanford (Fl),2011,,14.95,10.1,,
Orlando-Kissimmee-Sanford (Fl),2012,7.7,15.2,,,
Orlando-Kissimmee-Sanford (Fl),2013,,14.3,8.5,,
Orlando-Kissimmee-Sanford (Fl),2014,6.4,,9.3,,
Orlando-Kissimmee-Sanford (Fl),2015,,12.3,7.7,,
Orlando-Kissimmee-Sanford (Fl),2016,,11.9,7.7,,
Orlando-Kissimmee-Sanford (Fl),2017,6.3,13.4,7.7,,
Orlando-Kissimmee-Sanford (Fl),2018,,14.4,,,
Orlando-Kissimmee-Sanford (Fl),2019,6.9,14.6,7.5,,
Owensboro (Ky),2010,,,13.3,37.7575,-87.1172
Owensboro (Ky),2012,,,11.3,37.7575,-87.1172
Owensboro (Ky),2013,,,9.1,37.7575,-87.1172
Owensboro (Ky),2014,,,10.0,37.7575,-87.1172
Owensboro (Ky),2015,,,8.1,37.7575,-87.1172
Owensboro (Ky),2016,,,7.9,37.7575,-87.1172
Oxnard-Thousand Oaks-Ventura (Ca),2010,8.6,,13.4,,
Oxnard-Thousand Oaks-Ventura (Ca),2011,8.7,,,,
Oxnard-Thousand Oaks-Ventura (Ca),2012,,,15.85,,
Oxnard-Thousand Oaks-Ventura (Ca),2013,,25.55,14.55,,
Oxnard-Thousand Oaks-Ventura (Ca),2014,,24.5,16.6,,
Oxnard-Thousand Oaks-Ventura (Ca),2015,,23.15,13.65,,
Oxnard-Thousand Oaks-Ventura (Ca),2017,13.7,29.1,10.1,,
Oxnard-Thousand Oaks-Ventura (Ca),2018,10.2,,10.1,,
Oxnard-Thousand Oaks-Ventura (Ca),2019,4.7,20.0,8.7,,
Paducah (Ky-Il),2012,,,12.0,37.0711,-88.644
Paducah (Ky-Il),2012,,,12.0,34.0144,-100.3038
Paducah (Ky-Il),2013,,,10.7,37.0711,-88.644
Paducah (Ky-Il),2013,,,10.7,34.0144,-100.3038
Paducah (Ky-Il),2014,,,10.8,37.0711,-88.644
Paducah (Ky-Il),2014,,,10.8,34.0144,-100.3038
Paducah (Ky-Il),2016,,,9.1,37.0711,-88.644
Paducah (Ky-Il),2016,,,9.1,34.0144,-100.3038
Paducah (Ky-Il),2018,,,8.8,37.0711,-88.644
Paducah (Ky-Il),2018,,,8.8,34.0144,-100.3038
Pagosa Springs,2010,,24.3,,37.2675,-107.0307
Pagosa Springs,2011,,20.7,,37.2675,-107.0307
Pagosa Springs,2012,,23.1,,37.2675,-107.0307
Pagosa Springs,2014,,19.7,,37.2675,-107.0307
Pagosa Springs,2016,,20.0,,37.2675,-107.0307
Pagosa Springs,2017,,21.0,,37.2675,-107.0307
Pagosa Springs,2018,,18.2,,37.2675,-107.0307
Pagosa Springs,2019,,18.6,,37.2675,-107.0307
Pahrump (Nv),2010,,26.15,,36.2235,-115.9974
Pahrump (Nv),2011,,16.45,,36.2235,-115.9974
Pahrump (Nv),2012,,20.2,,36.2235,-115.9974
Pahrump (Nv),2013,,23.1,,36.2235,-115.9974
Pahrump (Nv),2015,,15.8,,36.2235,-115.9974
Pahrump (Nv),2017,,22.3,,36.2235,-115.9974
Pahrump (Nv),2018,,17.47,,36.2235,-115.9974
Palatka (Fl),2010,,18.2,,29.6493,-81.6705
Palatka (Fl),2011,,19.3,,29.6493,-81.6705
Palatka (Fl),2015,,14.7,,29.6493,-81.6705
Palatka (Fl),2017,,18.0,,29.6493,-81.6705
Palm Bay-Melbourne-Titusville (Fl),2010,6.9,,,,
Palm Bay-Melbourne-Titusville (Fl),2012,,16.8,,,
Palm Bay-Melbourne-Titusville (Fl),2013,,13.9,,,
Palm Bay-Melbourne-Titusville (Fl),2014,,13.4,,,
Palm Bay-Melbourne-Titusville (Fl),2017,,14.0,,,
Payson (Az),2010,,33.5,,40.0355,-111.739
Payson (Az),2010,,33.5,,34.2433,-111.3195
Payson (Az),2010,,33.5,,39.8169,-91.2443
Payson (Az),2011,,40.5,,40.0355,-111.739
Payson (Az),2011,,40.5,,34.2433,-111.3195
Payson (Az),2011,,40.5,,39.8169,-91.2443
Payson (Az),2012,,33.5,,40.0355,-111.739
Payson (Az),2012,,33.5,,34.2433,-111.3195
Payson (Az),2012,,33.5,,39.8169,-91.2443
Payson (Az),2013,,32.45,,40.0355,-111.739
Payson (Az),2013,,32.45,,34.2433,-111.3195
Payson (Az),2013,,32.45,,39.8169,-91.2443
Payson (Az),2014,,29.95,,40.0355,-111.739
Payson (Az),2014,,29.95,,34.2433,-111.3195
Payson (Az),2014,,29.95,,39.8169,-91.2443
Payson (Az),2015,,22.0,,40.0355,-111.739
Payson (Az),2015,,22.0,,34.2433,-111.3195
Payson (Az),2015,,22.0,,39.8169,-91.2443
Payson (Az),2016,,26.35,,40.0355,-111.739
Payson (Az),2016,,26.35,,34.2433,-111.3195
Payson (Az),2016,,26.35,,39.8169,-91.2443
Payson (Az),2017,,27.2,,40.0355,-111.739
Payson (Az),2017,,27.2,,34.2433,-111.3195
Payson (Az),2017,,27.2,,39.8169,-91.2443
Payson (Az),2018,,27.35,,40.0355,-111.739
Payson (Az),2018,,27.35,,34.2433,-111.3195
Payson (Az),2018,,27.35,,39.8169,-91.2443
Payson (Az),2019,,22.0,,40.0355,-111.739
Payson (Az),2019,,22.0,,34.2433,-111.3195
Payson (Az),2019,,22.0,,39.8169,-91.2443
Pensacola-Ferry Pass-Brent (Fl),2015,7.4,,,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2010,10.0,30.1,24.3,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2011,,32.7,21.8,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2012,,,21.13,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2013,,,20.93,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2014,,,17.5,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2015,,37.4,21.77,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2016,,39.0,19.35,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2017,8.85,,21.1,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2018,,,19.7,,
Philadelphia-Camden-Wilmington (Pa-Nj-De-Md),2019,,,16.8,,
Phoenix-Mesa-Scottsdale (Az),2010,7.12,31.34,29.08,,
Phoenix-Mesa-Scottsdale (Az),2011,8.32,41.12,29.77,,
Phoenix-Mesa-Scottsdale (Az),2012,9.98,40.52,31.98,,
Phoenix-Mesa-Scottsdale (Az),2013,7.77,34.05,29.65,,
Phoenix-Mesa-Scottsdale (Az),2014,8.42,36.09,29.3,,
Phoenix-Mesa-Scottsdale (Az),2015,6.74,26.21,25.62,,
Phoenix-Mesa-Scottsdale (Az),2016,7.54,32.81,25.25,,
Phoenix-Mesa-Scottsdale (Az),2017,8.35,36.67,27.35,,
